Time,Open,High,Low,Close,Volume
2019-02-01 09:00:00,106.47,106.56,106.42,106.47,235.19463
2019-02-01 09:01:00,106.47,106.71,106.47,106.56,137.70894
2019-02-01 09:02:00,106.57,106.68,106.52,106.66,84.80394
2019-02-01 09:03:00,106.67,106.67,106.63,106.64,72.63414
2019-02-01 09:04:00,106.64,106.64,106.5,106.57,57.79562
2019-02-01 09:05:00,106.53,106.8,106.53,106.7,203.59522
2019-02-01 09:06:00,106.7,106.76,106.56,106.59,459.56555
2019-02-01 09:07:00,106.57,106.57,106.46,106.51,164.10155
2019-02-01 09:08:00,106.48,106.54,106.38,106.38,308.02328
2019-02-01 09:09:00,106.41,106.41,106.32,106.34,48.8566
2019-02-01 09:10:00,106.34,106.43,106.31,106.39,78.50741
2019-02-01 09:11:00,106.35,106.39,106.26,106.31,138.52099
2019-02-01 09:12:00,106.32,106.36,106.21,106.24,147.19854
2019-02-01 09:13:00,106.24,106.24,106.01,106.04,177.2889
2019-02-01 09:14:00,106.01,106.27,106.01,106.16,153.69657
2019-02-01 09:15:00,106.2,106.2,106.11,106.14,45.06762
2019-02-01 09:16:00,106.15,106.16,106.02,106.1,129.15854
2019-02-01 09:17:00,106.1,106.22,106.06,106.21,210.87203
2019-02-01 09:18:00,106.2,106.22,106.02,106.06,148.7344
2019-02-01 09:19:00,106.06,106.08,105.95,106.0,138.96516
2019-02-01 09:20:00,106.01,106.06,105.95,105.96,263.79193
2019-02-01 09:21:00,106.0,106.04,105.92,105.98,84.94887
2019-02-01 09:22:00,105.97,106.02,105.91,105.97,165.12612
2019-02-01 09:23:00,105.95,106.26,105.93,106.12,322.31266
2019-02-01 09:24:00,106.12,106.24,105.99,106.09,307.98794
2019-02-01 09:25:00,106.05,106.19,105.98,105.99,188.92716
2019-02-01 09:26:00,105.99,106.13,105.99,106.01,405.85202
2019-02-01 09:27:00,106.03,106.17,106.0,106.16,155.81799
2019-02-01 09:28:00,106.16,106.17,106.0,106.01,161.49883
2019-02-01 09:29:00,106.02,106.09,105.95,106.04,127.18533
2019-02-01 09:30:00,106.03,106.09,106.01,106.03,92.68042
2019-02-01 09:31:00,106.02,106.09,106.01,106.01,61.27857
2019-02-01 09:32:00,106.07,106.07,106.02,106.06,85.05232
2019-02-01 09:33:00,106.07,106.2,106.06,106.2,154.94839
2019-02-01 09:34:00,106.21,106.24,106.17,106.21,82.46385
2019-02-01 09:35:00,106.2,106.24,106.18,106.23,186.09094
2019-02-01 09:36:00,106.22,106.23,106.19,106.23,82.58695
2019-02-01 09:37:00,106.23,106.23,106.14,106.14,94.00589
2019-02-01 09:38:00,106.12,106.15,106.03,106.11,194.29023
2019-02-01 09:39:00,106.08,106.11,106.0,106.05,291.21257
2019-02-01 09:40:00,106.06,106.07,106.01,106.05,67.67094
2019-02-01 09:41:00,106.06,106.18,106.06,106.18,110.70082
2019-02-01 09:42:00,106.17,106.17,106.08,106.14,119.04773
2019-02-01 09:43:00,106.12,106.21,106.12,106.19,129.38881
2019-02-01 09:44:00,106.18,106.19,106.07,106.09,155.82257
2019-02-01 09:45:00,106.09,106.18,106.05,106.08,193.73879
2019-02-01 09:46:00,106.07,106.18,106.05,106.13,165.54675
2019-02-01 09:47:00,106.17,106.19,106.08,106.18,353.92345
2019-02-01 09:48:00,106.15,106.19,106.13,106.14,187.95528
